x,y,expected_radius,worst_lower,worst_upper,normal_lower,no_signal_radius,P_N,worst_calls
848.4052998378987,638,25.32645645808204,51.8557543520141,51.85745943427504,51.8557543520141,37.26822731564859,0.000155808221210265,523
851.3436344662299,644,25.32643669461411,51.52061670357163,51.52231797595078,51.52061670357163,41.31231166812107,0.0002075201340454018,523
854,648.568492078353,25.32644020992247,51.2472968632806,51.24899415373947,51.2472968632806,44.63306176957349,0.0002575313188082769,527
856.2957096163269,652,25.32645908225269,51.02854180103574,51.03024668755099,51.02854180103574,47.29659376564899,0.0003029256228686287,527
860,656.6948513247432,25.32645096057597,51.25046109493609,51.25046149493609,50.70304841813277,51.25046149493609,0.0003795852844218398,363
863.1430455388654,660,25.32641497800429,54.32248675664255,54.32248715664256,50.44831902717841,54.32248715664256,0.0004472997830606573,295
867.818679207518,664,25.32645988367387,58.50203785071606,58.50203825071607,50.09744712206444,58.50203825071607,0.0005517177027431793,267
872,666.7527539460127,25.3264539846429,61.88013159663948,61.88013199663948,49.80765680488729,61.88013199663948,0.0006472107169644684,247
876,668.7669417034007,25.32644454672634,64.83622264828185,64.83622304828187,49.54769006292682,64.83622304828187,0.0007394961011273758,239
882,670.8021518173068,25.32644630220479,68.8239366828582,68.82393708285822,49.18395521474848,68.82393708285822,0.0008778516870642321,231
888.0000000000001,671.7960921294355,25.3264680682468,72.33356851015185,72.33356891015187,48.84649247978873,72.33356891015187,0.00101390612389482,219
895.9999999999999,671.6853433767837,25.32647582636348,76.34758611381282,76.34758651381284,48.43055120930149,76.34758651381284,0.001187753709405234,219
904,670.0975232106023,25.32648088821938,79.67731078985808,79.6773111898581,48.04745019955453,79.6773111898581,0.001348824083999229,211
908,668.7741511549239,25.32643342432962,81.09909123194096,81.09909163194098,47.86705862529158,81.09909163194098,0.001423040066741516,211
914,666.1734171392245,25.32645543024782,82.95365106819328,82.9536514681933,47.60896226647368,82.9536514681933,0.001525636642485903,207
918.0305298372535,664,25.32646846844585,84.00990505858266,84.00990545858268,47.44401758219986,84.00990545858268,0.001587637714439461,207
922,661.5161989211972,25.32646452606712,84.90046743973406,84.90046783973408,47.28823253205761,84.90046783973408,0.001642548665048165,207
926.8441963693424,658,25.32639557349864,85.77999027937226,85.77999067937228,47.10742439569867,85.77999067937228,0.001700217516403975,207
930.0000000000001,655.4402831132618,25.326480512947,86.24122404921509,86.24122444921511,46.99476309934062,86.24122444921511,0.001732474721694914,203
934,651.8154296931625,25.32645274552572,86.66942674490848,86.66942714490848,46.85923600212541,86.66942714490848,0.001765353378030199,199
938,647.7662440488164,25.32645384153313,86.92815745528884,86.92815785528886,46.73186468879906,86.92815785528886,0.001789219650256761,199
941.3536473816736,644,25.32643078867866,86.99960180326303,86.99960220326305,46.63229892602796,86.99960220326305,0.001801230469232409,199
944.5970427214663,640,25.32640815386763,86.93164952143894,86.93164992143896,46.54307497274553,86.93164992143896,0.001805158764366775,199
947.5625573696377,636,25.32641770228151,86.74079327277228,86.7407936727723,46.46839884567291,86.7407936727723,0.001801462755001291,199
950.2824023820768,632,25.32645284370962,86.44319766116439,86.44319806116442,46.40672258652479,86.44319806116442,0.001791130295728798,199
953.9425099251694,626,25.32646775824512,85.81705703386397,85.81705743386399,46.33672459283742,85.81705743386399,0.001764550850197646,199
956,622.2477810251667,25.32645191162367,85.32806017911814,85.32806057911816,46.30556897200852,85.32806057911816,0.001742031750153432,199
958.137922939705,618,25.32645217532258,84.69575924686771,84.69575964686773,46.28093593364462,84.69575964686773,0.00171191407208064,203
960.8253642894015,612,25.32640926195863,83.6667759231613,83.66677632316132,46.26495383761637,83.66677632316132,0.001661702285213772,203
962.425208063818,608,25.32644162380682,82.90454022713318,82.9045406271332,46.26543513914222,82.9045406271332,0.001624168773186125,211
964.5332533085584,602,25.32642618711641,81.64433852399478,81.64433892399479,46.28341438909747,81.64433892399479,0.001562032227944534,211
966,597.1592920975643,25.32644287863357,80.53581318675137,80.53581358675137,46.31216384568025,80.53581358675137,0.001507730699955948,215
967.792861580059,590,25.32645074979856,78.74873930875222,78.74873970875224,46.37823043645818,78.74873970875224,0.001421451809983916,215
968.9546375381273,584,25.32640801346209,77.11744637441323,77.11744677441325,46.45553386211061,77.11744677441325,0.001344466087856483,215
969.8279453059968,578,25.3264576159579,75.37506981659422,75.37507021659424,46.55219665781251,75.37507021659424,0.001264460880467053,223
