x,y,J,J_lower,P_H,P_N,P_A,P_loc,E_radius_loss,safe_margin,angle_calls,x_global,y_global,C1
-368.75,129,374917.385663671,374917.385663671,0,0.503818150778944,0.496292693458638,0,319.217225617943,0,204,771,-368.75,27633.9434909301
-368.75,154,362934.09591864,362934.09591864,0,0.507027625238819,0.493170130350922,0,308.264551267396,0,204,746,-368.75,27633.9434909301
-368.75,179,356822.267406839,356822.267406839,0,0.510678132979242,0.489500271962991,0,300.5652620653,0,204,721,-368.75,27633.9434909301
-368.75,204,354784.723474667,354784.723474667,0,0.514782074033535,0.485285112065178,0,295.31217028892,0,204,696,-368.75,27633.9434909301
-368.75,229,355827.900467385,355827.900467385,0,0.519445007804476,0.4805270422296,0,292.013872176835,0,204,671,-368.75,27633.9434909301
-368.75,254,359325.860290064,359325.860290064,0,0.524680836884359,0.47522858242739,0,290.313044269045,0,204,646,-368.75,27633.9434909301
-368.75,279,364902.15743097,364902.15743097,0,0.530500489769407,0.46939469842477,0,289.965343518512,0,204,621,-368.75,27633.9434909301
-368.75,304,372336.154116096,372336.154116096,0,0.53691583858929,0.463026664877199,0,290.802703048771,0,204,596,-368.75,27633.9434909301
-368.75,329,381507.879581683,381507.879581682,0,0.543938405058359,0.456130543821797,0,292.709823775827,0,204,571,-368.75,27633.9434909301
-368.75,354,392236.55928003,392236.55928003,0,0.551392105807484,0.448709387655847,0,295.520383072783,0,204,546,-368.75,27633.9434909301
-368.75,379,404454.727717473,404454.727717473,0,0.559206405853149,0.440770065708908,0,299.141839297031,0,228,521,-368.75,27633.9434909301
-368.75,404,418344.558060345,418344.558060345,0,0.567612523313935,0.432316710528997,0,303.644541984518,0,228,496,-368.75,27633.9434909301
-368.75,429,433994.625861979,433994.625861979,0,0.576653952609975,0.423357448363262,0,309.028661705582,0,228,471,-368.75,27633.9434909301
-368.75,454,451355.767375758,451355.767375758,0,0.586152786987865,0.413897155904587,0,315.199223169705,0,228,446,-368.75,27633.9434909301
-368.75,479,470457.065472457,470457.065472457,0,0.596017466547522,0.403945746510239,0,322.110653426921,0,228,421,-368.75,27633.9434909301
-368.75,504,491616.443393325,491616.443393325,0,0.606497333525377,0.393511471395681,0,329.895923148102,0,228,396,-368.75,27633.9434909301
-368.75,529,514838.441807466,514838.441807466,0,0.617404732809617,0.382602927412179,0,338.479431851019,0,228,371,-368.75,27633.9434909301
-368.75,554,540317.741891835,540317.741891835,0,0.628764939405827,0.37123208234694,0,347.898834009564,0,228,346,-368.75,27633.9434909301
-368.75,579,568271.703303391,568271.703303391,0,0.640592581984911,0.359411115196649,0,358.194660651361,0,204,321,-368.75,27633.9434909301
-368.75,604,598904.431573412,598904.431573411,0,0.652848740134185,0.347153114255255,0,369.38716423781,0,204,296,-368.75,27633.9434909301
-368.75,629,632486.731251038,632486.731251038,0,0.665528415634521,0.334473409813418,0,381.522456934608,0,180,271,-368.75,27633.9434909301
-368.75,654,669322.223811934,669322.223811934,0,0.678612989580717,0.321389204887759,0,394.648458884245,0,180,246,-368.75,27633.9434909301
-368.75,679,709764.25937519,709764.25937519,0,0.692079544439718,0.307920199903819,0,408.820939407165,0,180,221,-368.75,27633.9434909301
-368.75,704,754232.933503939,754232.933503939,0,0.705905382776348,0.294088854554446,0,424.107902335865,0,228,196,-368.75,27633.9434909301
