theta_rad,theta_deg,pdf_rad,pdf_deg,rho_lower,rho_upper,center_x,center_y,dmax
0.1235599364390672,7.079462874863263,0,0,nan,nan,nan,nan,nan
0.1239089758075392,7.099461357560617,0,0,nan,nan,nan,nan,nan
0.1242580151760111,7.119459840257971,0,0,nan,nan,nan,nan,nan
0.1246070545444831,7.139458322955324,0,0,nan,nan,nan,nan,nan
0.124956093912955,7.159456805652678,0,0,nan,nan,nan,nan,nan
0.125305133281427,7.179455288350032,0,0,nan,nan,nan,nan,nan
0.1256541726498989,7.199453771047386,0,0,nan,nan,nan,nan,nan
0.1260032120183708,7.21945225374474,0,0,nan,nan,nan,nan,nan
0.1263522513868428,7.239450736442094,0,0,nan,nan,nan,nan,nan
0.1267012907553147,7.259449219139448,0,0,nan,nan,nan,nan,nan
0.1270503301237867,7.279447701836801,0,0,nan,nan,nan,nan,nan
0.1273993694922586,7.299446184534156,0,0,nan,nan,nan,nan,nan
0.1277484088607306,7.31944466723151,0,0,nan,nan,nan,nan,nan
0.1280974482292025,7.339443149928863,0,0,nan,nan,nan,nan,nan
0.1284464875976744,7.359441632626218,0,0,nan,nan,nan,nan,nan
0.1287955269661464,7.379440115323571,0,0,nan,nan,nan,nan,nan
0.1291445663346183,7.399438598020924,0,0,nan,nan,nan,nan,nan
0.1294936057030902,7.419437080718278,0,0,nan,nan,nan,nan,nan
0.1298426450715622,7.439435563415632,0,0,nan,nan,nan,nan,nan
0.1301916844400341,7.459434046112985,0,0,nan,nan,nan,nan,nan
0.1305407238085061,7.47943252881034,0,0,nan,nan,nan,nan,nan
0.130889763176978,7.499431011507694,0,0,nan,nan,nan,nan,nan
0.13123880254545,7.519429494205047,0,0,nan,nan,nan,nan,nan
0.1315878419139219,7.539427976902402,0,0,nan,nan,nan,nan,nan
